Date of Launch,"Name of Satellite, Alternate Names",Current Official Name of Satellite,Country/Org of UN Registry,Country of Operator/Owner,Operator/Owner,Users,Purpose,Detailed Purpose,Class of Orbit,Type of Orbit,Longitude of GEO (degrees),Perigee (km),Apogee (km),Eccentricity,Inclination (degrees),Period (minutes),Launch Mass (kg.),Dry Mass (kg.),Power (watts),Date of Launch,Expected Lifetime (yrs.),Contractor,Country of Contractor,Launch Site,Launch Vehicle,COSPAR Number,NORAD Number,Comments
2009-04-22,"Yaogan 6 (Remote Sensing Satellite 6, Jian Bing 7-A)",Yaogan 6,China,China,Chinese Ministry of National Defense,Government,Earth Observation,Optical Imaging,LEO,SUN-SYNCHRONOUS,0.0,511.0,512.0,7.27e-05,97.3,94.9,1800.0,,,2009-04-22,,Shanghai Academy of Satellite Technology (SAST),China,Taiyuan Launch Center,Long March 2C,2009-021A,34839.0,"Land resources surveys, etc. (see Yaogan 5). But western military believes it to be a reconnaissance satellite."
2009-02-06,"NOAA-19 (NOAA-N Prime, COSPAS-SARSAT)",NOAA-19,USA,USA,National Oceanographic and Atmospheric Administration (NOAA) (part of international program),Government,Earth Observation,Meteorology,LEO,SUN-SYNCHRONOUS,0.0,845.0,864.0,0.00131,98.9,102.0,1420.0,,,2009-02-06,3.0,Lockheed Martin Space Systems,USA,Vandenberg AFB,Delta 2,2009-005A,33591.0,N surveillance of satellites or LEO.
2009-01-23,"Greenhouse Gases Observing Satellite (Ibuki, GoSAT)",Ibuki,Japan,Japan,Japan Aerospace Exploration Agency (JAXA),Government,Earth Observation,Earth Science,LEO,SUN-SYNCHRONOUS,0.0,668.0,670.0,0.000142,98.1,98.1,1750.0,,"3,800.00",2009-01-23,5.0,Mitsubishi Electric,Japan,Tanegashima Space Center,H2A,2009-002A,33492.0,Observe the concentration and distribution of greenhouse gases across most of the Earth's surface.
2009-01-18,"Advanced Orion 6 (Mentor, NRO L-26, USA 202)",USA 202,USA,USA,National Reconnaissance Office (NRO),Military,Earth Observation,Electronic Intelligence,GEO,,44.0,35714.0,35937.0,0.00264,2.89,1438.8,5400.0,,,2009-01-18,,National Reconnaissance Laboratory (?),USA,Cape Canaveral,Delta 4 Heavy,2009-001A,33490.0,ELINT.
2008-12-01,Yaogan 4 (Remote Sensing Satellite 4),Yaogan 4,China,China,Chinese Ministry of National Defense,Government,Earth Observation,Optical Imaging,LEO,SUN-SYNCHRONOUS,0.0,635.0,658.0,0.00164,97.8,97.7,2700.0,,,2008-12-01,,China Academy of Space Technology (CAST),China,Xichang Satellite Launch Center,Long March 2D,2008-061A,33446.0,High  resolution  optical satellite
2008-11-05,"Shiyan 3 (SY3, Experimental Satellite 3)",Shiyan 3,China,China,China Academy of Space Technology (CAST),Government,Earth Observation,,LEO,SUN-SYNCHRONOUS,0.0,785.0,803.0,0.00126,98.5,100.8,300.0,,,2008-11-05,,Harbin Institute of Technology,China,Jiuquan Satellite Launch Center,Long March 2D,2008-056A,33433.0,Experiments on new technologies in atmospheric exploration.
2008-11-05,Chuangxin 1-2 (Innovation 1-2),Chuangxin 1-2,China,China,Chinese Academy of Sciences,Government,Earth Observation,Optical Imaging/Meterology,LEO,SUN-SYNCHRONOUS,0.0,785.0,804.0,0.00133,98.5,98.5,101.0,,,2008-11-05,,Chinese Academy of Sciences,China,Jiuquan Satellite Launch Center,Long March 2D,2008-056B,33434.0,Collect and relay hydrological and meteorological data and data for disaster relief.
2008-10-25,COSMO-Skymed 3 (Constellation of small Satellites for Mediterranean basin Observation),COSMO-Skymed 3,Italy,Italy,Italian Space Agency/Ministry of Defense,Military/Government,Earth Observation,Radar Imaging,LEO,SUN-SYNCHRONOUS,0.0,622.0,623.0,7.15e-05,97.9,97.2,1700.0,,,2008-10-25,5.0,ThalesÊAleniaÊSpace,Italy,Vandenberg AFB,Delta 7420,2008-054A,33412.0,"Earth imaging; synthetic aperture radar (SAR) operating in X-band, focus on Mediterranean security."
2008-10-01,THEOS (Thailand Earth Observation System),Theos,Thailand,Thailand,Geo-Informatics and Space Technology Development Agency (GISTDA),Government,Earth Observation,Optical Imaging,LEO,SUN-SYNCHRONOUS,0.0,824.0,826.0,0.000139,98.7,101.4,750.0, 670 ,840.00,2008-10-01,5.0,EADS Astrium,France,Dombarovsky Air Base,Dnepr,2008-049A,33396.0,"Panchromatic imager with 2M resolution; applications in cartography, land use, agricultural monitoring, forestry management, coastal zone monitoring and flood risk management."
2008-09-06,GeoEye-1 (Orbview 5),GeoEye-1,USA,USA,DigitalGlobe Corporation,Government/Commercial,Earth Observation,Optical Imaging,LEO,SUN-SYNCHRONOUS,0.0,671.0,686.0,0.00106,98.1,98.3,1955.0,,,2008-09-06,7.0,General Dynamics,USA,Vandenberg AFB,Delta 2,2008-042A,33331.0,"Remote sensing for both commercial customers and the National Geospatial-Intelligence Agency (NGA), GeoEye-1 is capable of acquiring image data at 0.41 meter panchromatic and 1.65 meter multispectral resolution. Experienced an antenna anomaly in 12/09."
2008-09-05,HJ-1B (Huan Jing 1B),HJ-1B,China,China,National Remote Sensing Center (NRSCC),Government,Earth Observation,Optical Imaging,LEO,SUN-SYNCHRONOUS,0.0,621.0,673.0,0.00371,97.8,97.7,470.0,,,2008-09-05,3.0,China Academy of Space Technology (CAST)/DFH Satellite Co. Ltd.,China,Taiyuan Launch Center,Long March 2C,2008-041B,33321.0,Monitors environment and natural disasters.
2008-09-05,HJ-1A (Huan Jing 1A),HJ-1A,China,China,National Remote Sensing Center (NRSCC),Government,Earth Observation,Optical Imaging,LEO,SUN-SYNCHRONOUS,0.0,628.0,665.0,0.00264,97.8,97.7,470.0,,,2008-09-05,3.0,China Academy of Space Technology (CAST)/DFH Satellite Co. Ltd.,China,Taiyuan Launch Center,Long March 2C,2008-041A,33320.0,Monitors environment and natural disasters.
2008-07-22,SAR-Lupe 5,SAR-Lupe 5,Germany,Germany,Armed Forces,Military,Earth Observation,Radar Imaging,LEO,NON-POLAR INCLINED,0.0,474.0,502.0,0.00204,98.16,94.37,770.0,,,2008-07-22,10.0,OHB-System AG ,Germany,Plesetsk Cosmodrome,Kosmos 3M,2008-036A,33244.0,Earth observation - radar imaging.
2008-04-28,CartoSat 2A,CartoSat 2A,India,India,Indian Space Research Organization (ISRO),Military,Earth Observation,Optical Imaging,LEO,SUN-SYNCHRONOUS,0.0,624.0,643.0,0.00136,97.9,97.4,680.0,,,2008-04-28,5.0,Indian Space Research Organization (ISRO),India,Satish Dhawan Space Centre,PSLV C9,2008-021A,32783.0,Military version of CartoSat 2; dedicated satellite for the Indian armed forces.
2008-03-27,SAR-Lupe 4,SAR-Lupe 4,Germany,Germany,Armed Forces,Military,Earth Observation,Radar Imaging,LEO,NON-POLAR INCLINED,0.0,448.0,486.0,0.00278,98.16,94.4,770.0,,,2008-03-27,10.0,OHB-System AG ,Germany,Plesetsk Cosmodrome,Kosmos 3M,2008-014A,32750.0,"Synthetic Aperture Radar, 4th in a five-satellite fleet. Will be shared with the French military."
2008-03-13,"Improved Trumpet 5 (NROL-28, National Reconnaissance Office Launch-28, SBIRS HEO-2, Twins 2, USA 200)",USA 200,USA,USA,National Reconnaissance Office (NRO),Military,Earth Observation,Electronic Intelligence,ELLIPTICAL,MOLNIYA,0.0,1112.0,37580.0,0.709,63.56,684.0,4200.0,,,2008-03-13,,National Reconnaissance Laboratory,USA,Vandenberg AFB,Atlas 5,2008-010A,32706.0,Reported to be carrying signals intelligence and early warning payloads.
2008-01-21,"TecSAR (Ofeq 8, Polaris)",TecSAR,NR,Israel,Defense Ministry,Military,Earth Observation,Radar Imaging,LEO,NON-POLAR INCLINED,0.0,405.0,580.0,0.0128,41.03,94.5,300.0, 260 ,,2008-01-21,,Israel Aerospace Industries (IAI),Israel,Satish Dhawan Space Centre,PSLV C10,2008-002A,32476.0,Radar reconnaissance; one meter resolution. Said to carry a Synthetic Aperture Radar (SAR).
2007-12-14,Radarsat-2 ,Radarsat-2,Canada,Canada,MDA Corporation,Commercial,Earth Observation,Radar Imaging,LEO,SUN-SYNCHRONOUS,0.0,791.0,793.0,0.00014,98.6,100.7,2924.0,,,2007-12-14,7.0,"MacDonald, Dettwiler/Thales Alenia Spazio",Canada/Italy,Baikonur Cosmodrome,Soyuz,2007-061A,32382.0,Use of radar sensors to provide remote sensing through all weather and darkness.
2007-12-09,COSMO-Skymed 2 (Constellation of small Satellites for Mediterranean basin Observation),COSMO-Skymed 2,Italy,Italy,Italian Space Agency/Ministry of Defense,Military/Government,Earth Observation,Radar Imaging,LEO,SUN-SYNCHRONOUS,0.0,622.0,623.0,7.15e-05,97.9,97.2,1700.0,,,2007-12-09,5.0,ThalesÊAleniaÊSpace,Italy,Vandenberg AFB,Delta 2,2007-059A,32376.0,Earth imaging; synthetic aperture radar (SAR) operating in X-band.
2007-11-01,SAR-Lupe 3,SAR-Lupe 3,Germany,Germany,Armed Forces,Military,Earth Observation,Radar Imaging,LEO,NON-POLAR INCLINED,0.0,473.0,496.0,0.00168,98.17,94.3,770.0,,,2007-11-01,10.0,OHB-System AG ,Germany,Plesetsk Cosmodrome,Kosmos 3M,2007-053A,32283.0,Earth observation - radar imaging.
2007-09-18,Worldview 1,Worldview 1,USA,USA,Maxar Technologies Inc.,Commercial,Earth Observation,Optical Imaging,LEO,SUN-SYNCHRONOUS,0.0,491.0,494.0,0.000219,97.3,94.5,4500.0,,"3,200.00",2007-09-18,7.25,Ball Aerospace,USA,Vandenberg AFB,Delta 2,2007-041A,32060.0,Provides earth imaging in eight color bands.
2007-07-02,SAR-Lupe 2,SAR-Lupe 2,Germany,Germany,Armed Forces,Military,Earth Observation,Radar Imaging,LEO,NON-POLAR INCLINED,0.0,470.0,503.0,0.00241,98.19,94.34,770.0,,,2007-07-02,10.0,OHB-System AG ,Germany,Plesetsk Cosmodrome,Kosmos 3M,2007-030A,31797.0,Earth observation - radar imaging.
2007-06-29,Tselina-2 (Cosmos 2428),Cosmos 2428,Russia,Russia,Ministry of Defense,Military,Earth Observation,Electronic Intelligence,LEO,POLAR,0.0,844.0,858.0,0.000969,71.0,102.0,3200.0,,,2007-06-29,,KB Yuznoye,Ukraine,Baikonur Cosmodrome,Zenit 2M,2007-029A,31792.0,ELINT; likely the last satellite of this class; to be replaced by Liana system.
2007-06-15,TerraSAR-XÊ1 (Terra Synthetic Aperture Radar X-Band),TerraSAR X-1,Germany,Germany,German Aerospace Center (DLR)/Infoterra,Government/Commercial,Earth Observation,Radar Imaging,LEO,SUN-SYNCHRONOUS,0.0,507.0,509.0,0.000145,97.5,94.8,1230.0,,,2007-06-15,5.0,EADS Astrium,France/UK/Germany/Spain,Baikonur Cosmodrome,Dnepr,2007-026A,31698.0,"X-band radar system; monitor vegetation and crops across the globe, and special emphasis will be placed on keeping tabs on environmental changes. Commercial sale to business and military clients as well."
2007-06-15,"SB-WASS 3-4 (Space Based Wide Area Surveillance System) NOSS 3-4, USA 194, NRO L30, Intruder)",USA 194,USA,USA,National Reconnaissance Office (NRO)/US Navy,Military,Earth Observation,Electronic Intelligence,LEO,NON-POLAR INCLINED,0.0,1015.0,1200.0,0.0124,63.4,107.4,5000.0,,,2007-06-15,,Lockheed Martin,USA,Cape Canaveral,Atlas 5,2007-027A,31701.0,"ELINT system; wide area ocean surveillance, primarily for the Navy and surveillance of shipping."
2007-06-15,"SB-WASS 3-4 (Space Based Wide Area Surveillance System) NOSS 3-4, USA 194, NRO L30, Intruder)",USA 194,USA,USA,National Reconnaissance Office (NRO)/US Navy,Military,Earth Observation,Electronic Intelligence,LEO,NON-POLAR INCLINED,0.0,1016.0,1201.0,0.0124,63.4,107.4,5000.0,,,2007-06-15,,Lockheed Martin,USA,Cape Canaveral,Atlas 5,2007-027B,31708.0,"ELINT system; wide area ocean surveillance, primarily for the Navy and surveillance of shipping."
2007-06-10,Ofeq 7,Ofeq 7,NR,Israel,Ministry of Defense,Military,Earth Observation,,LEO,NON-POLAR INCLINED,0.0,340.0,576.0,0.0173,141.76,93.75,300.0,,,2007-06-10,5.0,Israel Aerospace Industries (IAI),Israel,Palmachim Launch Complex ,Shavit,2007-025A,31601.0,Reconnaissance satellite Mideast area; especially Syria and Iran.
2007-06-08,COSMO-Skymed 1 (Constellation of small Satellites for Mediterranean basin Observation),COSMO-Skymed 1,Italy,Italy,Italian Space Agency/Ministry of Defense,Military/Civil,Earth Observation,Radar Imaging,LEO,SUN-SYNCHRONOUS,0.0,622.0,623.0,7.15e-05,97.9,97.2,1700.0,,"3,600.00",2007-06-08,5.0,Thales Alenia Space,France/Italy,Vandenberg AFB,Delta 7000,2007-023A,31598.0,"To be part of 4-satellite constellation; radar imager, collect data on floods, droughts, earthquakes and landslides; military applications."
2007-04-25,AIM (Aeronomy of Ice in Mesosphere),AIM,USA,USA,"Center for Atmospheric Sciences, Hampton University/NASA",Government,Earth Observation,Earth Science,LEO,SUN-SYNCHRONOUS,0.0,544.0,552.0,0.000578,97.9,96.2,215.0, 197 ,216.00,2007-04-25,2.0,Orbital Sciences Corp.,USA,Vandenberg AFB,Pegasus XL,2007-015A,31304.0,Study noctilucent clouds (NLC) in the polar mesosphere. In 2011 the mission was extended through FY 2012.
2007-04-17,Saudisat-3 ,Saudisat-3,Saudi Arabia,Saudi Arabia,Riyadh Space Research Institute,Government,Earth Observation,Optical Imaging,LEO,SUN-SYNCHRONOUS,0.0,656.0,677.0,0.00149,97.8,98.1,200.0,,,2007-04-17,,King Abdulaziz City for Science and Technology,Saudi Arabia,Baikonur Cosmodrome,Dnepr,2007-012B,31118.0,Carries a high resolution imager; telecommunications.
2007-01-10,"CartoSat 2 (IRS P7, CartoSat 2AT)",CartoSat 2,India,India,Indian Space Research Organization (ISRO),Government,Earth Observation,Optical Imaging,LEO,SUN-SYNCHRONOUS,0.0,632.0,635.0,0.000214,97.0,97.4,680.0,,,2007-01-10,5.0,Indian Space Research Organization (ISRO),India,Satish Dhawan Space Centre,PSLV C7,2007-001B,29710.0,"Remote sensing and mapping; panchromatic images at one-meter resolution to be used for civil planning ""and other cartographic needs."""
2007-01-10,LAPAN-Tubsat (LAPAN A1),LAPAN-Tubsat,Indonesia,Indonesia,Indonesian National Aeronautics and Space Agency (Lembaga Penerbangan dan Antariksa Nasional - LAPAN),Government,Earth Observation/Technology Development,Optical Imaging,LEO,SUN-SYNCHRONOUS,0.0,617.0,637.0,0.00143,97.7,97.2,60.0,,14.00,2007-01-10,,Technical University Berlin,Germany,Satish Dhawan Space Centre,PSLV C7,2007-001A,29709.0,Video camera surveillance microsatellite; based on German DLR-Tubsat; will perform experiments in attitude control and earth observation.
2006-12-19,SAR-Lupe 1,SAR-Lupe 1,Germany,Germany,Armed Forces,Military,Earth Observation,Radar Imaging,LEO,NON-POLAR INCLINED,0.0,468.0,505.0,0.0027,98.2,94.3,770.0,,,2006-12-19,10.0,OHB System-AG,Germany,Plesetsk Cosmodrome,Kosmos 3M,2006-060A,29658.0,First of five Germany surveillance satellites; 1-m resolution images.
2006-11-04,"DMSP 5D-3 F17 (Defense Meteorological Satellites Program, USA 173)",USA 173,USA,USA,DoD/NOAA,Military,Earth Observation,Earth Science/Meterology,LEO,SUN-SYNCHRONOUS,0.0,842.0,855.0,0.0009,98.79,101.89,1154.0, 825 ,900.00,2006-11-04,5.0,Lockheed Martin Missiles & Space,USA,Vandenberg AFB,Delta 4,2006-050A,29522.0,Near-polar orbits; investigate Earth's environment.
2006-07-28,"Kompsat-2 (Arirang 2, Korean planned Multipurpose Satellite-2)",Kompsat-2,South Korea,South Korea,Korea Aerospace Research Institute (KARI),Government/Commercial,Earth Observation/Technology Development,Optical Imaging,LEO,SUN-SYNCHRONOUS,0.0,676.0,698.0,0.00156,98.2,98.5,800.0,,955.00,2006-07-28,3.0,Korea Aerospace Research Institute (KARI)/ EADS Astrium,South Korea/France/UK/Germany,Plesetsk Cosmodrome,Rokot,2006-031A,29268.0,"High-resolution, multispectral images of Earth's surface."
2006-06-28,"Improved Trumpet 4 (NROL-22, National Reconnaissance Office Launch-22, SBIRS HEO-1, Twins 1, USA 184)",USA 184,USA,USA,National Reconnaissance Office (NRO),Military,Earth Observation,Electronic Intelligence,ELLIPTICAL,MOLNIYA,0.0,1111.0,37564.0,0.709,63.0,684.0,4000.0,,,2006-06-28,,National Reconnaissance Laboratory,USA,Vandenberg AFB,Delta 4,2006-027A,29249.0,Speculation on purpose - HEO indicates possible SBIRS-HEO test payload; may also carry NASA's TWINS-A science payload to map the Earth's magnetosphere.
2006-05-24,"GOES 13 (Geostationary Operational Environmental Satellite, GOES-N)",GOES-13,USA,USA,US Air Force,Military,Earth Observation,Earth Science/Meterology,GEO,,75.0,35768.0,35801.0,0.000391,0.28,1436.0,3200.0," 1,533 ","2,300.00",2006-05-24,7.0,Boeing Satellite Systems,USA,Cape Canaveral,Delta 4,2006-018A,29155.0,"Retired in 2018, turned over to the Air Force  to fill a gap in their forecasting. Will supply data critical for fast, accurate forecasts and warnings for severe weather, including tornadoes, winter storms and hurricanes."
2006-04-28,Calipso (Cloud-Aerosol Lidar and Infrared Pathfinder Satellite Observation),Calipso,France,France,Centre National d'Etudes Spatiales (CNES)/NASA,Government,Earth Science,,LEO,SUN-SYNCHRONOUS,0.0,702.0,703.0,7.07e-05,98.2,98.8,587.0,,550.00,2006-04-28,3.0,Alcatel Alenia Space,France,Vandenberg AFB,Delta 2,2006-016B,29108.0,
2006-04-28,Cloudsat,Cloudsat,USA,USA,National Aeronautics and Space Administration (NASA)/Colorado State University,Government/Civil,Earth Observation,Radar Imaging,LEO,SUN-SYNCHRONOUS,0.0,702.0,703.0,7.07e-05,98.2,98.8,848.0,,570.00,2006-04-28,2.0,NASA Jet Propulsion Laboratory,USA,Vandenberg AFB,Delta 2,2006-016A,29107.0,"Joins Aqua, Parasol, Aura, and Calipso in A-Train; meteorological satellite, carries single radar to obtain the reflectivity of clouds."
2006-04-25,EROS B1 (Earth Resources Observation Satellite),EROS B-1,NR,Israel,"ImageSat International, NV/Ministry of Defense",Military/Commercial,Earth Observation,Optical Imaging,LEO,SUN-SYNCHRONOUS,0.0,508.0,514.0,0.000436,97.4,94.8,350.0,,800.00,2006-04-25,10.0,Israel Aircraft Industries (IAI),Israel,Svobodny Cosmodrome,Start 1,2006-014A,29079.0,"High resolution imaging satellite; obtain images (with resolution of 0.82 meters) of locations chosen by Israeli military or worldwide commercial clients; in Jan. 2001 Ministry of Defense bought rights to all imaging of Israel and territories within 2,000 km around Israel."
2006-04-15,"COSMIC-B (Formosat-3B, Constellation Observing System for Meteorology, Ionosphere and Climate)",COSMIC-B,NR,Taiwan,"National Space Program Office (NSPO)/University Corporation for Atmospheric Research (UCAR) Boulder, CO",Government/Civil,Earth Observation,Meteorology,LEO,POLAR,0.0,769.0,831.0,0.00432,72.0,100.9,70.0,,46.00,2006-04-15,2.0,Orbital Sciences Corp.,USA,Vandenberg AFB,Minotaur-1,2006-011B,29048.0,Ò. . . Provide atmospheric data daily in real time over thonds of points on Earth for both research and operational weather forecasting by measuring the bending of radio signals from the U.S. Global Positioning System (GPS) as the signals pass through Earth's atmosphere.Ó
2006-04-15,"COSMIC-A (Formosat-3A, Constellation Observing System for Meteorology, Ionosphere and Climate)",COSMIC-A,NR,Taiwan,"National Space Program Office (NSPO)/University Corporation for Atmospheric Research (UCAR) Boulder, CO",Government/Civil,Earth Observation,Meteorology,LEO,POLAR,0.0,764.0,836.0,0.00502,72.0,100.9,70.0,,46.00,2006-04-15,2.0,Orbital Sciences Corp.,USA,Vandenberg AFB,Minotaur-1,2006-011A,29047.0,Ò. . . Provide atmospheric data daily in real time over thonds of points on Earth for both research and operational weather forecasting by measuring the bending of radio signals from the U.S. Global Positioning System (GPS) as the signals pass through Earth's atmosphere.Ó
2006-04-15,"COSMIC-D (Formosat-3D, Constellation Observing System for Meteorology, Ionosphere and Climate)",COSMIC-D,NR,Taiwan,"National Space Program Office (NSPO)/University Corporation for Atmospheric Research (UCAR) Boulder, CO",Government/Civil,Earth Observation,Meteorology,LEO,POLAR,0.0,669.0,746.0,0.00544,72.0,98.9,70.0,,46.00,2006-04-15,2.0,Orbital Sciences Corp.,USA,Vandenberg AFB,Minotaur-1,2006-011D,29050.0,Ò. . . Provide atmospheric data daily in real time over thonds of points on Earth for both research and operational weather forecasting by measuring the bending of radio signals from the U.S. Global Positioning System (GPS) as the signals pass through Earth's atmosphere.Ó
